ID_REF	DESCRIPTION	GSM1191286	GSM1191287	GSM1191288	GSM1191289	GSM1191290	GSM1191291	GSM1191292	GSM1191293
7968242		-0.6093912	-0.5809221	0.45178413	0.31479168	-0.6654148	-0.20566463	0.20566559	0.25760937
7968252		0.031005383	-0.12043619	0.30200338	0.32963896	-0.035063744	-0.03100586	-0.08056831	0.2077918
7968254		-0.35445404	-0.39450073	0.61450386	0.56773376	-0.39717484	-0.0778265	0.0778265	0.3796873
7968260		0.24763775	0.5408621	-0.24763775	-0.41088247	0.55955076	0.33268547	-0.2897029	-0.30246782
7968265		0.30767727	0.36456203	-1.5368524	0.5680237	0.3954258	-0.30767727	-0.4700179	-0.55164146
7968270		-0.13809013	-0.19601727	0.19100761	0.02688694	-0.2647667	-0.006325722	0.006326675	0.1952219
7968272		0.094018936	0.20883656	-0.36332798	-0.11563206	0.18222427	-0.10020447	-0.06226349	0.06226349
7968274		-0.5135689	-0.19958162	0.04372692	-0.04372692	0.13395691	0.57602215	0.12889957	-0.2249937
7968295		-0.19890356	0.10617304	-0.021213531	-0.00438261	0.004382134	0.8414626	-0.3204546	0.07567024
7968297		-0.38197994	-0.38871765	0.3863678	0.352273	-0.28507614	-0.022198677	0.022198677	0.3124218
7968307		0.08144188	0.063239574	-0.38115883	-0.060534	0.060534477	0.1843009	-0.4238267	-0.28633642
7968323		-0.26785803	-0.15865946	0.34135008	0.5278444	0.2614684	0.15865946	-0.17273378	-0.5293746
7968329		-0.21746635	-0.071633816	0.34402704	-0.055109978	0.0551095	-0.49163723	0.32246256	0.36801767
7968331		0.23687363	0.36868382	0.06464958	-0.07767677	-0.06559944	-0.06464958	-0.24253464	0.1535387
7968333		-0.81601715	-0.7363658	-0.010293484	0.18079662	-0.71934223	0.010293484	0.03438139	0.06650019
7968344		-0.4278555	-0.08860302	0.30772066	0.08860302	-0.109889984	0.15878105	0.28824997	-0.36762524
7968351		0.23417664	0.32281637	0.19563055	0.11591816	-0.18152952	-0.136487	-0.25274706	-0.11591816
7968361		-0.40221453	0.021883965	0.7848134	0.19427776	0.020648956	-0.020649433	-0.13250351	-0.5206728
7968370		-0.107094765	-0.17857218	0.5144234	0.5281687	-0.16223764	0.36945486	-0.10897589	0.107094765
7968389		0.004161835	-0.010875702	0.36379814	-0.22966003	0.16794872	-0.03603506	0.54559755	-0.004161835
7968411		0.9515734	0.5597091	-0.29795265	-0.6763654	0.44806147	0.08634329	-0.08634329	-0.17841387
7968417		0.20040941	-0.03432274	0.50904846	0.32766628	-0.17014503	-0.057741165	0.020339966	-0.020339966
7968484		-0.5813122	-0.18530798	1.2098913	0.9557915	-1.0276256	-0.6397691	0.1853075	0.53027916
7968514		-0.009581089	0.1011014	0.40751934	0.005007744	0.16219044	-0.005007267	-0.3800826	-0.381495
7968516		-0.49309587	-0.08255577	0.17846203	0.08818722	-0.08189678	0.7003269	-0.03348255	0.033483505
7968556		0.41808796	0.51291084	-0.005043507	-0.2491579	0.6379771	-0.19143057	0.005043984	-0.5395603
7968563		-0.06686497	0.019954681	0.63938427	0.5942049	-1.0400825	-0.5715766	-0.019953728	0.122517586
7968577		-0.03496647	0.38503027	-0.24463177	-0.24942112	0.5885148	0.9352951	0.03496647	-0.18787384
7968630		-0.030872345	-0.09153509	0.016765118	0.28748465	-0.016765594	-0.22127533	0.29996967	0.35862732
7968632		-0.031601906	0.01724863	0.44883156	-0.012863159	0.012863636	-0.22345543	0.47300053	-0.09314108
7968637		0.020153522	-0.42396212	0.15006542	0.6324072	-0.2646103	-0.5986824	-0.020153046	0.2310543
7968650		0.39783955	0.18458986	0.060441017	-0.08748102	0.5091891	-0.6116128	-0.2062025	-0.06044054
7968653		0.04686117	-0.07122326	0.29921484	0.13763332	-0.81545544	0.36852026	-0.04686117	-0.06768799
7968658		-0.11708355	-0.3224373	0.97369957	0.7849159	-0.8033004	-0.20316601	0.1170845	0.40860176
7968670		-0.22996092	-0.028455734	0.25226974	0.02845478	-0.1322546	-0.3752699	0.24997616	0.34032154
7968678		-1.0927634	-0.6679764	0.112564564	0.062222004	-0.32031965	-0.062222004	0.30875015	0.27180147
7968703		-0.27317715	-0.23336029	0.3771515	0.30633736	-0.16588545	0.2634921	0.034872055	-0.034872055
7968711		-0.67099905	-0.53076124	0.22192192	-0.034296513	-0.22250938	0.35354996	0.034296513	0.11393547
7968732		-0.26767683	0.065606594	0.18153286	-0.4104371	0.26614475	-0.03085661	-0.28703165	0.03085661
7968734		-0.5486841	-0.4104867	1.038528	0.863513	-0.9364214	-0.5312743	0.5304775	0.41048622
7968746		-0.73012924	-0.4847479	0.48539686	0.3348055	-0.28794098	0.21142864	0.036776543	-0.036776066
7968759		-0.10435724	0.08563471	-0.02902317	-0.18964958	0.21083117	-0.7989068	0.029023647	0.4758935
7968761		-0.6150465	-0.6945033	0.72999287	0.44619703	-0.5639286	-0.03360796	0.15449572	0.033608437
7968787		-0.27789688	-0.15662336	0.24775743	0.15662336	-0.3937788	-0.231668	0.27930117	0.32978153
7968789		1.143518	0.5400276	-0.7467804	-0.32515574	0.66810036	0.03423214	-0.43086672	-0.034232616
7968796		-0.03140211	0.056914806	-0.3468113	0.32583284	-0.25241995	0.031402588	-0.35901308	0.373806
7968798		0.010987759	-0.3293662	0.12086153	0.3815527	-0.3042922	-0.2593212	0.24181414	-0.010988236
7968800		-0.6398134	-0.11742878	0.14759588	0.12705564	-0.10284662	0.3015237	-0.001722813	0.001722813
7968835		-0.50806475	-0.6621671	0.4816742	0.14668941	-0.29840565	-0.13577652	0.13812256	0.13577557
7968851		1.0000973	0.57665586	-0.6370311	-0.37840366	0.5288696	0.11247349	-0.112473965	-0.20849562
7968866		-0.12415981	-0.31583214	0.22409725	0.12698221	-0.13520193	0.064091206	0.53810835	-0.064091206
7968872		-0.55553913	-0.6399565	-0.01579094	-0.20807648	0.040825844	0.10363388	0.1001482	0.015789986
7968883		-0.115695	-0.17362404	0.63783073	0.32231474	-0.26133537	-0.026854515	0.059221268	0.026854992
7968890		1.1315942	0.90261316	0.020188332	-0.23831224	0.8081393	-0.16477013	-0.020188332	-0.20299244
7968892		0.43845606	0.39685488	-0.10094643	-0.10130215	0.6387181	-0.31362247	-0.29126692	0.10094643
7968898		-1.0115714	-0.43393517	0.44884682	0.14127111	-0.39855862	-0.07787466	0.11581087	0.07787418
7968911		-1.7601752	0.09349251	-0.3600359	-0.05807352	0.027459621	0.41923094	0.40648603	-0.027459621
7968913		0.053885937	0.023566723	-0.035556316	-0.023566723	0.5097332	-0.2815318	-0.21105146	0.033630848
7968915		-1.140738	-0.83735085	0.59655285	0.32040882	-0.66905355	-0.19301033	0.19300938	0.42162228
7968926		-0.03716135	0.17205048	-0.25269747	0.03716135	0.055912018	0.06369591	-0.4151516	-0.17276144
7968928		-1.2307777	-0.9446311	0.9810109	0.3487954	-0.6709027	0.048830032	0.041385174	-0.041385174
7968931		0.29708338	0.27039862	-0.7606349	-0.291687	0.46478653	0.10842037	-0.18524122	-0.10842037
7968957		0.46451807	0.09803486	0.018034458	-0.021390915	0.19007206	-0.018033981	-0.3472495	-0.11289024
7968962		-0.17098808	0.17860413	-0.031127453	0.5749645	-0.027493	0.66111565	-0.29984713	0.027493
7968970		-0.23787832	0.015455246	0.63060665	-0.26367807	0.39297342	-0.37281275	0.2769947	-0.015455246
7968972		0.49091625	0.28458595	-0.057959557	0.020395279	-0.06874943	-0.5699444	-0.020394325	0.33925247
7968976		-0.4678526	0.044444084	-0.0773592	0.01756239	-0.05250883	0.50179243	0.21777058	-0.017562866
7968999		0.3106575	0.5583463	-0.38254738	-0.7707176	0.14227581	0.36762857	-0.2809806	-0.14227629
7969003		-0.40876865	-0.5600033	0.24479389	0.078722	-0.32352924	-0.078722954	0.11384106	0.15205574
7969017		-0.64957714	-0.5395384	0.42695284	0.34291792	-0.5853443	-0.08535814	0.08535814	0.21901655
7969048		0.36505127	0.39689445	-0.27695656	-0.33089924	0.62252617	0.09575701	-0.09575701	-0.18960762
7969050		0.53689384	0.15245104	0.14270544	0.14899445	-0.14270496	-0.3912239	-0.41039085	-0.46671104
7969058		-0.07000351	-0.07922888	0.32009554	0.34524202	0.07000351	-0.6773186	-0.4346223	0.36701488
7969060		-0.59237623	-0.28517342	0.17333412	0.001535416	-0.001534462	0.14554214	0.30704975	-0.112210274
7969091		-0.39066124	0.14393377	-0.38287783	0.115486145	-0.2791338	0.69994307	0.21181822	-0.11548567
7969093		0.44235802	0.21626663	-0.11553192	-0.36001158	0.26765442	-0.2842188	-0.12841749	0.11553192
7969096		-0.5301242	-0.13061714	0.4045968	0.041619778	-0.47075653	0.18434286	-0.041620255	0.55148935
7969114		-0.22892904	-0.114423275	0.764565	0.114423275	-0.65752697	-0.29126787	0.25528383	0.3471613
7969129		-1.0431361	-0.42971516	0.14818573	0.14375496	0.008389473	-0.008389473	0.32025766	-0.36074066
7969143		-0.40539932	-0.087357044	-0.32067442	0.08735752	0.087884426	-0.1846199	0.4108944	0.1284976
7969145		-0.004368782	-0.08029461	-0.09484959	0.09289217	0.38762665	0.004368782	-0.0405612	0.44278145
7969151		0.10787678	0.04066086	0.21701527	0.36624146	-0.119347095	-0.19013643	-0.32655144	-0.04066086
7969153		-0.7135205	-0.50383186	0.54858446	0.41255903	-0.46938992	0.2731762	-0.16419363	0.16419363
7969166		-0.9765148	-0.14994669	0.38468742	0.5760374	-0.10439873	0.28736162	-0.18748283	0.10439825
7969171		-0.42015028	-0.26587868	0.6175747	0.5223594	-0.31008387	-0.4030094	0.5593147	0.2658782
7969177		-1.0377088	-0.11819267	0.34965372	-0.091029644	0.09799814	0.17365885	0.091029644	-0.120082855
7969179		-0.26589727	-0.2672701	1.2791691	1.1455212	-0.7844529	-0.02039957	0.02039957	0.69358253
7969192		-0.40278816	0.113512516	0.29635096	-0.35887003	0.05758381	-0.056687832	-0.13796377	0.05668831
7969202		-0.09724808	-0.007543564	0.12885141	-0.36116934	0.22317743	-0.36270714	0.007543564	0.67324877
7969204		-0.19868994	0.08300638	0.43953276	0.18302298	-0.083005905	-0.38980627	-0.24431324	0.43076324
7969222		0.16396332	0.5083709	-0.4396515	-0.21938944	0.560112	-0.042752743	0.042752743	-0.07291269
7969228		-0.5558562	-0.066497326	-0.13921595	0.066497326	0.20258951	-0.26080894	0.2208724	0.43925333
7969241		0.105671406	0.047935963	0.2992072	-0.08435345	0.12449455	-0.093486786	-1.1396999	-0.047935963
7969243		-0.70677567	-0.5017767	0.4488907	0.31906605	-0.32257462	-0.002958298	0.064279556	0.002958298
7969256		0.0935173	0.16976547	0.32706785	-0.0935173	-0.20571327	-0.22309113	-0.44757795	0.27258873
7969263		0.031773567	0.51637554	-0.3632927	-0.031773567	-0.3763609	0.06641197	-0.12673855	0.044373512
7969271		-0.39456177	-0.384717	0.45294857	0.12506008	-0.32283592	-0.030332565	0.030332565	0.21173668
7969286		-0.002716065	0.116583824	-0.7795968	-0.54057217	0.59127617	0.06167221	0.002715588	-0.10237074
7969288		-0.04092598	-0.06625748	0.040926456	0.053007126	-0.1595478	-0.12708282	0.6292825	0.23470163
7969298		0.066435814	0.027608871	-0.15105152	0.4479103	-0.3604374	0.12237167	-0.07074356	-0.027609348
7969300		0.63596296	0.57160854	-0.055248737	0.4608035	-0.002246857	-0.29505587	-0.01146698	0.00224638
7969306		0.6354871	0.5715418	-0.05607319	0.4609666	-0.002274036	-0.29501247	-0.011615276	0.002274036
7969312		0.63493586	0.5719032	-0.055172443	0.46083307	-0.002381325	-0.29495668	-0.014038086	0.002381802
7969318		0.63556194	0.57409334	-0.054908276	0.4609437	-0.002011299	-0.29509926	-0.013410568	0.002011776
7969324		0.6354656	0.57342815	-0.054896355	0.46047592	-0.001948834	-0.2953372	-0.008987427	0.00194931
7969330		0.04315567	-0.043156147	-0.10852671	0.3132782	0.28102922	-0.7213731	-0.37524462	0.07818556
7969339		-0.21431541	0.08639097	-0.062558174	-0.2154336	0.036220074	0.11844444	-0.03622055	0.6527343
7969341		-0.7037978	-0.37763262	0.28354836	0.5260167	-0.28880405	0.11369038	-0.11369085	0.18507719
7969358		0.5871954	0.08545017	-0.060186386	0.11925268	-0.09242773	0.060186863	-0.2745018	-0.27512836
7969360		-0.18736076	0.06601906	0.242033	0.09350538	-0.12422848	-0.06601906	-0.14558649	0.29556704
7969364		-0.11613417	-0.02641964	0.2699089	0.018026352	0.21242571	-0.40771866	-0.018026829	0.51121044
7969366		0.25609922	-0.15078735	0.36822748	0.52354765	0.019570827	-0.15997648	-0.019571304	-0.29890156
7969368		0.09752703	-0.13554573	-0.33708715	-0.056592464	0.13241673	-0.50650597	0.056592464	0.2995057
7969370		0.10462713	-0.21435595	0.4654622	-0.14437008	0.032823086	0.022323132	-0.022323608	-0.3158326
7969372		0.08647537	-0.43612814	0.3011489	0.003712654	-0.004219532	0.030570507	-0.003712177	-0.17139721
7969374		-0.46828318	0.0560503	0.84379244	0.52539825	-0.2486825	-0.0560503	-0.06962299	0.5740509
7969390		0.028869152	-0.06772804	0.65323544	0.5556817	-0.28849125	-0.028869152	-0.13593388	0.2402463
7969414		0.42097473	0.2370205	-0.33509254	-0.47512007	0.30433464	0.45171452	-0.2370205	-0.6046057
7969424		0.056585312	-0.094795704	-0.0948782	0.6355133	-0.056585312	0.19417429	0.23482656	-0.094973564
7969426		-0.027595997	-0.02865982	0.212811	0.27461243	-0.028673649	1.0048819	-0.028683662	0.027595997
7969428		-0.04617119	-0.2775259	0.35855198	0.046171665	-0.26117706	-0.23525333	0.0724988	0.43244886
7969438		0.20371819	0.80501413	-0.30501127	-0.23682308	0.3923788	0.3321843	-0.20371819	-0.4727702
7969472		-0.08031654	0.08031654	0.23588467	0.4393654	-0.5570297	0.26805496	-0.6222229	-0.10863781
7969477		0.4377303	-0.029044628	-0.21821976	0.31796837	0.029044628	-0.2753892	-0.41184473	0.2737198
7969479		-0.14380598	0.038273335	0.8638377	0.4397769	-0.3171959	-0.016089916	-0.25721645	0.016090393
7969482		0.38958406	-0.001204968	0.42543602	0.001204491	-0.099648476	-0.23532057	0.07846308	-0.20528841
7969488		-0.066205025	-0.32562733	0.92018557	0.55726767	-0.2944579	-0.18922138	0.066205025	0.63977623
7969493		0.19275665	0.017497063	-0.017497063	-0.13764381	0.28183556	-0.89930296	0.1987648	-0.26847076
7969531		0.038680077	-0.2667122	0.12845612	0.026313305	-0.026313782	-1.0386472	-0.18146133	0.38657188
7969533		-0.59371996	-0.2728939	-0.43155098	0.25782728	0.011032105	-0.011032581	0.5472803	0.18578005
7969544		-0.06348038	-0.12566948	0.78435326	0.8300929	-0.31705332	0.06348038	-0.17233753	0.11422205
7969559		0.06697178	0.36565018	-0.9980211	-0.59650326	0.5404997	0.13276386	-0.066970825	-0.24744701
7969563		0.032191277	-0.032191753	0.07114124	-0.032560825	-0.03238821	-0.032363415	0.3351941	0.38541842
7969565		0.020032883	0.07551813	-0.032511234	-0.020032883	0.5482311	-0.06981468	0.464437	-0.043600082
7969567		-0.004842758	-0.03343439	0.7734494	0.023461819	0.004842281	-0.061163425	-0.049608707	0.09468794
7969569		0.28800297	-0.118667126	-0.02212143	0.02212143	0.27577686	-0.025578499	0.029047966	-0.46348906
7969574		0.3101387	0.0971508	-0.38048363	-0.20526695	0.19290829	-0.030511856	0.030510902	-0.04363823
7969576		-0.5719328	-0.4907155	1.1090398	0.82503176	-0.54676247	-0.10026741	0.21946383	0.10026741
7969596		-0.42525434	-0.065454006	0.75174046	0.74786806	-0.041829586	-0.29032803	0.28060007	0.04182911
7969609		-0.017884254	0.15811968	0.017884254	0.45323753	0.12236452	-0.057462692	-0.036193848	-0.024607658
7969611		0.16147375	0.043241024	-0.37822056	-0.043241024	0.11646509	-0.37045145	-0.6758485	0.06554222
7969613		-0.4531722	-0.45835304	0.9769678	0.56461954	-0.33916855	0.037749767	-0.037749767	0.32380152
7969626		0.14716864	-0.05469227	0.5930252	0.0791502	-0.16681433	-0.45300102	0.054692745	-0.08137846
7969638		-0.09036398	0.010356903	-0.22594881	0.4115529	0.34999704	-0.12084007	-0.010356903	0.21985579
7969640		0.03333807	0.5232377	-0.7093897	-0.033338547	-0.17829275	0.10290098	-0.2644353	0.21124649
7969651		-0.44959593	-0.059342384	0.31806087	0.43539715	-0.007426739	0.007427216	-0.014054775	0.47483826
7969665		-0.14425898	-0.19812965	0.012468815	-0.09304333	0.42386293	0.5351887	0.27750158	-0.012468815
7969671		0.46174717	-0.12890005	-0.04519558	0.59878874	-0.043312073	-0.44868898	0.043311596	0.101315975
7969675		-0.09629202	-0.037863255	0.28969383	-0.08932257	0.03786373	-0.3155241	0.3839321	0.08914232
7969677		-0.30629635	-0.5151181	0.08125973	-0.08125973	-0.3522873	0.16366959	0.17542839	0.26554585
7969693		-0.6687403	-0.36800718	0.49089098	0.4267311	-0.29841375	-0.29019403	0.29019403	0.40597916
7969701		-0.25524187	-0.034017086	0.2819662	-0.16262913	0.034017563	-0.16991234	0.09687424	0.1119194
7969703		-0.70128584	-0.2570629	0.6550522	0.6058016	-0.5031185	-0.23885775	0.32837677	0.23885727
7969736		-0.18372774	0.004428864	0.5864682	0.54632187	-0.37130117	-0.00442934	-0.17218924	0.22203541
7969768		-0.034167767	0.034167767	0.14112997	0.21355629	0.13980246	-0.091563225	-0.15911198	-0.21498823
7969770		0.062586784	-0.10045767	0.31921148	0.549479	-0.13316107	0.13254642	-0.12961245	-0.062586784
7969772		-0.070102215	0.07010174	0.5206938	0.5861144	-0.28512383	-0.10764456	0.18752956	-0.25243855
7969774		0.05988264	0.045938015	-0.13202095	0.16402864	0.35576963	-0.04593754	-0.2927413	-0.20616388
7969776		0.06293821	0.08107376	-0.75157404	-0.87966776	0.4685068	-0.06293869	0.07361841	-0.75247
7969792		0.4277315	0.55578136	-0.81385803	-0.61218166	0.5296011	0.28310585	-0.2831049	-0.48798275
7969794		0.00414896	0.2671547	0.13411188	-0.31274366	0.22441435	-0.29189014	-0.00414896	-0.029150963
7969796		-0.21677399	-0.112151146	-0.045764923	0.04576397	-0.45906973	0.35565567	0.32252216	0.15439796
7969815		0.0681653	0.19763851	-0.19917679	0.33040476	-0.068164825	0.45814085	-0.32583666	-0.3903246
7969828		0.100336075	0.37454414	-0.5855217	-0.5328808	0.5701504	0.23077774	-0.10033703	-0.25173187
7969830		0.4792776	0.18967819	0.26403236	0.04327631	-0.043275833	-0.40207052	-0.29972315	-0.2078867
7969835		0.19776964	0.31514502	-0.6450424	-0.48939753	0.5594363	0.41039753	-0.19776964	-0.7150483
7969861		0.38649273	-0.008457184	-0.10128164	0.008457184	-0.022435665	0.75670767	-0.07630205	0.06858063
7969879		0.22410965	-0.2694459	0.014835835	0.21919155	-0.020014286	-0.2320714	0.10411692	-0.014835835
7969881		-0.6421733	-0.13727617	0.84994984	0.13727617	-0.66630316	-0.41603327	0.18291712	0.20088005
7969914		-0.017828465	-0.16746283	0.017828465	-0.23825073	0.04693508	0.24063778	0.14307022	-0.07007933
7969916		-0.4767084	-0.27030706	0.65842056	0.51587343	-0.4142046	0.23760319	0.2465043	-0.23760271
7969933		-0.04184389	-0.23031855	0.07633686	0.048146725	0.04184389	-0.69534683	-0.72016287	0.15743351
7969935		-0.6246824	-0.48660612	0.29604197	0.1365323	-0.37178087	-0.06790161	0.0829587	0.06790161
7969955		0.45434237	0.23465967	0.06886864	-0.4272585	-0.30681753	-0.62261486	0.20667171	-0.06886816
7969959		-0.008039951	0.008039951	0.061694145	-0.31722355	0.036179543	-0.27668524	0.20640135	-0.25362492
7969975		0.015075207	0.11172199	-0.03748226	0.19768572	-0.27346706	-0.16031647	-0.01507473	0.32618618
7969977		0.14118147	0.28625345	-0.66617346	-0.653718	0.19928122	0.41085577	-0.14118099	-0.42739534
7969979		0.7761555	0.42317343	-0.31922197	-0.22028685	0.61152697	0.09262848	-0.13575983	-0.09262848
7969986		0.03537035	-0.059584618	-0.055685043	-0.27367735	0.4612112	0.46862364	0.000561	-0.000561
7969995		0.63551426	0.37514782	-0.11202431	-0.38177824	0.57789373	-0.25909138	-0.10511541	0.10511541
7970031		1.2250733	0.96006966	-0.77196026	-0.70719004	0.49582386	0.33517075	-0.6205454	-0.33517027
7970033		-0.03743744	0.1847086	-0.1714778	0.69046307	0.037436962	-0.21675348	-0.5055618	0.40309572
7970082		-0.008351326	0.018836498	0.008351326	0.13254786	0.122484684	-0.2835908	-0.25545597	-0.71972704
7970084		0.41702843	0.42880535	-0.2498393	-0.5419879	0.4785223	0.11849117	-0.11849165	-0.14747524
7970096		-0.38655996	-0.50624084	-0.477746	-0.24369669	0.38781977	0.7529421	0.28021812	0.24369717
7970111		-0.41944075	-0.09632301	0.4391861	0.5431051	0.05175829	-0.05175829	0.28079224	-0.12300444
7970139		-0.03679228	0.14421129	-0.015032768	-0.1576109	0.16318369	0.015032768	0.42212725	-0.17798042
7970146		0.38596916	0.5610161	-0.62309027	-0.61860514	0.49760246	0.0728817	-0.07288265	-0.38885784
7970150		0.46590662	-0.049146175	0.049146175	-0.15757847	0.21585083	0.19550896	-0.1104269	-0.08732557
7970158		-0.12717009	0.19748974	0.6428485	0.037394524	-0.34783936	-0.16128159	0.095899105	-0.037394524
7970162		-0.8725686	-0.39307737	0.2719264	0.1685133	-0.3983364	-0.1685133	0.34406233	0.5129113
7970194		0.13381624	0.30893183	-0.8649621	-0.67064095	0.5253134	-0.028911114	0.028911114	-0.74817467
7970232		0.19386864	0.12776804	-0.360991	0.19104624	-0.060469627	-0.74766827	-0.31645155	0.060470104
7970241		0.6152091	0.002813816	0.063075066	-0.002814293	-0.19328499	-0.15934515	0.288517	-0.3209324
7970251		0.48150635	0.076657295	0.038329124	-0.11158562	-0.0383296	-0.17165947	-0.33565807	0.45257902
7970262		-0.26317978	0.031207085	0.6846199	0.5784254	-0.2736082	-0.12625885	-0.031207085	0.37712574
7970287		0.6536989	0.61527824	-0.3447528	-0.4435711	0.44857025	0.1017828	-0.101781845	-0.19383335
7970301		-0.3478408	0.034885406	-0.03488493	0.5967183	-0.16081715	-0.10955	0.20804548	0.46334553
7970317		-0.46661186	-0.26125717	0.40315914	0.3795166	-0.7377901	-0.28564835	0.26125622	0.28647137
7970325		0.20594263	0.093905926	0.5861678	0.07865	-0.10421705	-0.6556568	-0.19911718	-0.07865
7970329		0.010573864	-0.37151957	-0.2595172	-0.5193734	0.11869812	0.27653027	0.047408104	-0.010573864
7970347		-0.5703511	-0.4331808	0.30546188	0.17316341	-0.7154908	-0.06284714	0.06284714	0.11569786
7970370		-0.46323395	-0.18038845	0.07752609	-0.08422375	0.8520365	-0.009768486	0.0822649	0.00976944
7970376		-0.085412025	-0.16172075	1.1288233	0.83054256	-0.57799006	-0.4321437	0.08541298	0.31849957
7970381		-0.31679535	0.014018536	-0.014018536	0.13038588	-0.27062416	0.25359058	-0.34232283	0.068443775
7970388		-0.41240072	0.086574554	0.21754026	0.5879998	-0.08657408	-0.5359721	0.22905254	-0.12268114
7970390		-0.05467224	0.11694002	0.6809373	0.5532088	0.05467224	-0.05499029	-0.054971218	-0.054893494
7970392		-0.19588947	-0.15156317	0.40108013	-0.06474829	1.2661543	-0.09344196	0.06474781	0.14301777
7970395		0.5096612	0.21799707	-0.15066004	0.004749298	0.28484535	-0.29994202	-0.28077555	-0.004749298
7970404		-0.90631247	-0.27460384	0.09110451	-0.008302212	-0.9930477	0.008302689	0.11953974	0.020977974
7970413		-0.50772953	-0.30060482	0.36400127	0.12732983	-0.09640217	0.06977463	0.13073826	-0.06977463
7970426		-0.14352608	0.3663783	-0.32121706	-0.23237228	0.08953905	1.0590725	0.44637728	-0.08953953
7970428		-1.1036992	-0.70919514	0.4434724	0.08533764	-0.38209867	0.22173882	-0.08533764	0.28978586
7970439		0.97495985	0.15088844	-0.39104223	-0.06872988	0.17244625	0.068730354	-0.11579466	-0.38175535
7970441		-0.019085407	0.019085407	1.036097	0.93455124	-0.26951933	-0.21380615	-0.20559502	0.49685955
7970448		0.019105434	0.13224077	0.16956139	0.030471802	-0.019105911	-0.5486932	-0.10201311	-0.39564896
7970455		0.41324282	0.24708319	-0.7088733	-0.34887505	0.5810318	0.53986406	-0.89319515	-0.24708366
7970467		-0.1146121	0.12928009	0.8845434	0.69058895	-0.4633031	-0.07319021	-0.41878366	0.07319021
7970473		0.052029133	-0.2310543	0.37266684	0.5197687	-0.6260495	-0.5230975	-0.052028656	0.46118832
7970498		0.5587511	0.4388113	-0.35604858	-0.565959	0.70072746	-0.07714081	0.064543724	-0.064543724
7970507		0.2356286	0.05657959	-0.5225234	-0.05657959	0.16447592	0.1172781	-0.41952038	-0.55303335
7970509		0.039103985	-0.20980215	0.041788578	0.18943024	-0.5129733	-0.16370583	-0.039103985	0.14536285
7970511		-0.20737743	-0.13064241	0.048829556	0.1929059	-0.25691557	0.4259057	0.28236628	-0.048829556
7970513		-0.5082073	-0.39489126	1.2357283	1.0866966	-1.4099207	-0.30560017	0.30560017	0.5582361
7970524		-0.20357275	-0.05290842	0.27876997	0.16193867	-0.28283024	0.052907944	-0.06988001	0.17610598
7970542		0.3454957	0.117063046	0.12752771	-0.005403519	-0.105247974	0.005403519	-0.55037737	-0.16225195
7970546		-0.72838354	-0.23017359	0.28608227	0.009437084	-0.051479816	0.032597065	-0.009437561	0.1862483
7970563		-0.01736927	-0.042699814	0.49672985	0.33812904	-0.4628353	-0.14782429	0.017370224	0.2945881
7970565		0.24973774	-0.037569046	0.5300875	0.019176483	-0.019176483	-0.38827896	-0.393857	0.054341316
7970567		0.048556328	-0.048556328	0.18019962	0.2447052	-0.16209602	0.8804817	-0.17399931	-0.26152086
7970569		0.034061432	-0.035469532	1.2503662	0.37447214	-0.4281478	-0.4823246	0.75932074	-0.034061432
7970577		-0.30190468	0.11785221	0.024739265	0.3980565	-0.23894405	-0.07913065	0.4067974	-0.024739742
7970595		0.18112183	0.24149847	-0.27666283	-0.16973972	0.16370296	-0.16370249	-0.4324994	0.42389202
7970597		-0.14694405	0.21886921	0.027443886	-0.027443886	-0.17893028	-0.21597672	0.06403875	0.4430623
7970602		-0.3498087	-0.6132164	0.2379303	0.23850822	-0.57287645	0.06271553	-0.06271505	0.20082378
7970622		-0.053428173	-0.20536804	0.74254894	0.053428173	0.13808823	-0.16675568	-0.1394682	0.37383318
7970624		-0.58230877	-0.13602781	1.3103395	0.95027876	-0.8131957	-0.30293941	0.13602781	0.35821438
7970648		0.8337474	0.47183704	-0.6398802	-0.15173149	0.34332705	-0.012756348	-0.33254337	0.012756348
7970655		-0.32636023	-0.36912346	0.50185394	0.022742271	0.1298647	-0.058530807	-0.022741318	0.18772125
7970672		0.17775011	-0.097396374	0.4735284	-0.28227758	-0.113983154	0.097396374	0.2232089	-0.21186638
7970674		0.03976631	-0.2749672	0.44597054	-0.039765835	-0.31986618	-0.55449533	0.13670254	0.3640356
7970676		0.37751293	0.55751944	-0.8852854	-0.78714085	0.62001467	0.36155128	-0.36155128	-0.80967
7970681		-0.8289218	-0.3440199	0.063061714	-0.025232315	-0.089975834	0.025233269	0.23250198	0.11664963
7970691		-0.33198547	-0.05296898	-0.030136585	0.09845734	-0.17522907	0.42379808	0.030136585	0.28897
7970696		-0.5096774	0.037953377	0.20894814	0.22153854	-0.32461643	-0.037953854	-0.11730385	0.1907363
7970702		-0.15623856	-0.3773136	0.19549036	-0.0750947	-0.15919828	0.07509518	0.42745304	0.35493183
7970704		-0.5217018	-0.5043564	0.42880726	0.3818655	-0.56737995	-0.1899004	0.1899004	0.34090137
7970716		-0.36357594	-0.055665016	-0.091294765	0.1442318	-0.24330568	0.50856113	0.14741468	0.055665493
7970727		0.6954231	0.47357464	-0.5958595	-0.5403738	0.38795662	0.09613609	-0.09613609	-0.33041
